행정동,면적(㎢),총생활인구수,청소년인구수,청년인구수,중장년인구수,노인인구수,장애인구수,노인_의료복지시설수,노인_주거복지시설수,노인_여가복지시설수,노인_일자리지원기관수,노인교실수,경로당수,장애인_생산품판매시설수,장애인_의료재활시설수,장애인_지역사회재활시설수,장애인_직업재활시설수,총시설수,인구밀도,노인비율,장애인비율,노인시설수,장애인시설수,시설당_노인수,시설당_장애인수,노인복지점수,장애인복지점수,최종복지점수
양재1동,5.76,44362.0351,2766.4316,9203.3393,24828.5909,7563.6733,1852.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,27.0,7701.7422048611115,17.049878985375944,4.174740847270102,27.0,0.0,280.1360481481482,,56.85848803104017,37.660431693759435,58.10637343124599
양재2동,7.58,26361.6286,1067.0322,6599.4179,15419.8842,3275.2943,662.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,3477.787414248021,12.424476308720926,2.511225729050746,7.0,0.0,467.8991857142857,,22.510956534522233,12.85118826038219,22.46778606324688
내곡동,12.68,13910.2437,780.7636,2783.962,7539.9821,2805.536,815.0,0.0,0.0,2.0,0.0,1.0,16.0,0.0,0.0,3.0,1.0,23.0,1097.0223738170348,20.168848659351667,5.858991528667466,19.0,4.0,147.6597894736842,203.75,28.012719262967643,21.356573088149116,29.223380532576275
신사동,1.89,22309.3604,669.2031999999999,9473.974,9239.9918,2926.1914,927.0,3.0,0.0,2.0,1.0,3.0,27.0,0.0,0.0,1.0,1.0,38.0,11803.894391534393,13.116428922812148,4.155206529363343,36.0,2.0,81.28309444444444,463.5,26.166345705374365,25.78222680988006,28.6383377215722
신사동,1.89,22309.3604,669.2031999999999,9473.974,9239.9918,2926.1914,358.0,3.0,0.0,2.0,1.0,3.0,27.0,0.0,0.0,1.0,1.0,38.0,11803.894391534393,13.116428922812148,1.604707591706663,36.0,2.0,81.28309444444444,179.0,26.166345705374365,11.176601811147467,25.263585796384337
논현1동,1.25,31818.9111,1068.1379,10985.6637,16623.8778,3141.2317,548.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,25455.12888,9.87221621169808,1.7222462399098253,6.0,0.0,523.5386166666666,,31.423985864267628,22.74248224421982,32.51377723699568
논현2동,1.47,33128.7904,1255.5462,8489.5609,19569.4819,3814.2014,452.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,9.0,22536.592108843535,11.513252835213688,1.3643721806395928,9.0,0.0,423.80015555555553,,35.85793945918514,18.656657871512348,35.43033196149861
삼성1동,1.94,18526.7889,904.6633,4157.2773,11244.2976,2220.5507,269.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,9549.89118556701,11.985620994472496,1.4519515575632214,5.0,0.0,444.11013999999994,,19.130797460271562,8.070963883935159,18.42018956225341
삼성2동,1.24,31123.0116,2024.7782,6682.0456,18983.8951,3432.2927,571.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,25099.202903225807,11.028150951818557,1.8346553583522747,13.0,0.0,264.02251538461536,,34.437460550053906,23.136193547497218,35.228563120647074
대치1동,0.79,22835.1761,4252.6253,2326.0222000000003,13484.8582,2771.6704,284.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,11.0,28905.286202531646,12.137722905495789,1.2436952478768053,11.0,0.0,251.97003636363635,,34.06603582081614,19.674849168734305,34.10539308682979
대치2동,2.0,31143.3859,4331.911599999999,4532.7325,17740.611699999998,4538.1301,608.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,12.0,15571.69295,14.571729980072593,1.952260431644332,12.0,0.0,378.1775083333334,,40.00397902403451,18.146764788718386,38.92245040684284
대치4동,0.73,28214.3796,3505.211,6567.3719,15751.8464,2389.9503,353.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,38649.83506849315,8.470681737052974,1.251135077235581,4.0,0.0,597.487575,,32.86771891838539,26.724310489953197,34.690862299510826
역삼1동,2.35,66576.1636,2402.1255,23222.0428,35804.2312,5147.7641,702.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,28330.282382978723,7.732142889651275,1.0544314391825365,10.0,0.0,514.77641,,42.60237162011675,25.375871004689934,42.85520184776882
역삼2동,1.15,40087.5703,4077.6675,8431.690200000001,23606.4762,3971.7364,632.0,0.0,0.0,2.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,18.0,34858.756782608696,9.907650601613039,1.5765485293080983,18.0,0.0,220.6520222222222,,42.04796473273294,29.46877028992867,43.31818150806092
도곡1동,1.02,35704.0442,2858.6663,6415.420099999999,20749.0256,5680.9322,364.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,11.0,35003.96490196078,15.911172886123643,1.0194923520736623,11.0,0.0,516.4483818181818,,60.07211143233647,24.13886165080088,57.780185439339476
도곡2동,1.02,21341.246,2349.818,2786.6875,12928.1743,3276.5662,517.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,20922.79019607843,15.3532094611533,2.4225389651569547,9.0,0.0,364.06291111111113,,36.48093122934743,21.076068077146317,36.531792400759606
개포1동,1.27,22945.1499,1919.7493,2732.6966,14196.4584,4096.2456,506.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,18067.04716535433,17.852337499873993,2.2052590730732162,5.0,0.0,819.2491200000001,,42.923426416937616,18.66549858146268,41.5842547441364
개포2동,2.51,26792.522,2585.2131,4081.0652,15785.1665,4341.0772,764.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,10674.311553784863,16.202570254491157,2.851541933976951,9.0,0.0,482.3419111111111,,37.97812550975102,19.607915847873,37.496162242036505
개포4동,1.49,15415.7084,1130.101,2931.9556,8858.2942,2495.3576,592.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,10346.113020134228,16.187109507079157,3.840238700934431,8.0,0.0,311.9197,,26.56052640753191,18.981320090457782,27.4101422285779
일원본동,2.58,20815.2563,2140.7116,2945.4098000000004,11448.3602,4280.7747,693.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,8067.928798449612,20.565563249874565,3.3292888159152767,11.0,0.0,389.16133636363634,,41.57322876714769,17.99517321954068,40.253760899313356
일원1동,0.92,12238.22,735.2570000000001,2714.4739,6218.2979000000005,2570.1912,1073.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,13302.41304347826,21.001348235282585,8.767614898245006,4.0,0.0,642.5478,,34.82016798279691,39.419783706410776,39.32424416882929
수서동,1.43,17334.0198,548.2278,3338.2761,8897.8969,4549.619,2034.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,2.0,3.0,16.0,12121.692167832167,26.246762450334803,11.73415066711762,11.0,5.0,413.60172727272726,406.8,52.7490283624272,60.32486677268641,59.765097289694104
세곡동,6.36,40858.8552,3341.6181,7875.309800000001,22293.8306,7348.0967,2023.0,1.0,0.0,3.0,0.0,3.0,25.0,0.0,0.0,0.0,1.0,33.0,6424.348301886792,17.984098340572206,4.951191094556169,32.0,1.0,229.628021875,2023.0,55.974381735072505,41.29076337399886,58.175405539027516
압구정동,2.53,27745.5765,1743.3133,5612.9244,16263.2377,4126.1011,502.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,10966.631027667985,14.87120334299055,1.8092974207978703,6.0,0.0,687.6835166666666,,35.16809463464599,13.36111512189377,33.606108439404615
청담동,2.33,29371.8129,1442.6828,6469.5888,17601.824699999997,3857.7166,472.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,12.0,12605.928283261803,13.134077263579464,1.6069828634922294,12.0,0.0,321.47638333333333,,32.31590892086027,13.440318251987135,31.141026802318866
풍납1동,0.77,12263.1893,560.1553,2607.6539,6490.822899999999,2604.5572,579.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,15926.21987012987,21.238824063492196,4.721447136105124,7.0,0.0,372.0796,,36.87303927930187,24.19190224307106,37.593138259420705
풍납2동,1.59,27010.3147,1162.8116,6160.0329,14761.8535,4925.6167,757.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,12.0,16987.619308176098,18.236058167808018,2.8026330252272107,12.0,0.0,410.4680583333333,,47.80602912101571,23.251549168460905,46.89515504913274
거여1동,0.51,12537.6745,759.3949,2482.9838,6598.5134,2696.7824,614.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,24583.675490196078,21.509430636439,4.8972399147864305,7.0,0.0,385.25462857142855,,42.87196753799922,30.430607378417555,44.25787666315756
거여2동,0.53,16214.2452,816.0454,2913.7383,8918.668599999999,3565.7929,1117.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,30592.91547169811,21.99172922338685,6.889003997546553,10.0,0.0,356.57929,,52.2937391498393,46.42308958000256,56.15655751577774
마천1동,0.58,11796.1418,859.4666,1915.2145,6384.711499999999,2636.7492,1111.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,20338.17551724138,22.352640759201456,9.418333713146785,8.0,0.0,329.59365,,41.06963034742667,45.789394226331304,46.23736800536927
마천2동,0.89,12295.8954,564.0356,2172.1032,6375.0051,3184.7515,1190.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,12.0,13815.612808988762,25.900931948396373,9.67802637618404,12.0,0.0,265.39595833333334,,45.025165008259755,43.612084053853785,49.178344216815695
방이1동,0.5,13537.8619,1001.5898,2788.3558,7396.9593,2350.957,423.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,27075.7238,17.365792452056258,3.124570210012262,6.0,0.0,391.82616666666667,,37.020364057662704,24.974884478666183,37.90232772191571
방이2동,0.8,38428.3021,1950.474,14067.786,18085.6344,4324.4077,779.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,48035.377625,11.253184407541127,2.027151753863203,2.0,0.0,2162.20385,,53.643296308088566,40.83251359291778,56.03986001912119
오륜동,3.17,16562.3335,1672.2956,3124.3694,8435.128300000002,3330.5402,288.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,5224.710883280757,20.10912411587413,1.7388854052479985,3.0,0.0,1110.1800666666666,,33.55534019530795,6.369550380206943,30.586432587026856
오금동,1.65,33247.4744,2067.5219,5962.7347,18081.3874,7135.8304,1478.0,2.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,5.0,0.0,23.0,20149.984484848486,21.462774327303492,4.445450449012151,18.0,5.0,396.4350222222222,295.6,67.15053434735526,40.091499458520765,67.62931927879215
송파1동,0.79,24688.9801,1101.7446,7812.7585,12505.792,3268.685,692.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,31251.8735443038,13.239449287741131,2.8028699330516287,7.0,0.0,466.955,,39.85295941681712,30.972311491121122,41.75440841076828
송파2동,0.53,16869.0329,1189.8573,3190.1435,9458.5605,3030.4716,458.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,31828.363962264146,17.964702647535887,2.7150341262302002,8.0,0.0,378.80895,,44.698670483911805,27.497289792677194,45.170609139483126
석촌동,0.95,27985.7557,1250.1721,8285.536800000002,14736.008000000002,3714.0388,998.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,8.0,29458.690210526318,13.271175664554235,3.5660998784463764,6.0,2.0,619.0064666666666,499.0,41.540581088450075,36.35051224168367,44.466489488249785
삼전동,0.95,28407.9315,1210.0812999999998,8238.9902,14973.3028,3985.5572,877.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,8.0,29903.085789473684,14.029733914276724,3.08716599094869,7.0,1.0,569.3653142857144,877.0,44.406137334085564,33.660313678119195,46.33992042026068
가락본동,1.13,36548.01,1924.2003,8257.360999999999,20997.7889,5368.6598,732.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,32343.371681415934,14.689335479551419,2.0028450249411667,11.0,0.0,488.0599818181818,,55.070493329883234,30.44676768738048,54.88279896651017
가락1동,1.34,27399.6526,1212.0608,4240.3808,17529.707000000002,4417.504,566.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,20447.50194029851,16.12248178650265,2.0657196215692166,7.0,0.0,631.072,,44.09640900904192,20.736156600548206,43.0840070103995
가락2동,0.96,20950.9013,1333.4317999999998,4369.165800000001,11286.087,3962.2167,862.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,21823.855520833335,18.91191525970293,4.114381465774935,10.0,0.0,396.22167,,45.656810968646106,30.81285069328779,46.77094481419461
문정1동,0.56,21216.717,1050.8141999999998,5037.2047,11597.1917,3531.5064,570.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,9.0,37886.99464285714,16.64492390599356,2.686560790719884,7.0,2.0,504.5009142857143,285.0,49.64558824993529,32.87675224991475,50.720832664552425
문정2동,2.2,30915.0664,1052.0078,8580.2116,17625.7826,3657.0644,507.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,7.0,14052.302909090908,11.829392027442,1.639977069562432,6.0,1.0,609.5107333333334,507.0,30.306041344726225,14.942888645690921,29.73822778862847
장지동,1.37,28094.6385,1595.6841,5978.5277,15696.756399999998,4823.6703,1306.0,1.0,1.0,2.0,0.0,1.0,21.0,0.0,0.0,1.0,0.0,27.0,20507.035401459852,17.169362403435088,4.64857378392678,26.0,1.0,185.52578076923075,1306.0,47.91593617218302,38.103261181962885,50.422462895245964
위례동,2.55,40035.4317,3402.9602,6564.3626,24917.9357,5150.1732,1231.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,15700.169294117648,12.8640381315034,3.074776386137982,11.0,0.0,468.19756363636367,,41.64401734100049,30.4310611991137,43.18881213872449
잠실본동,0.94,32642.3474,1652.8006,9959.7094,16711.4697,4318.3677,769.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,7.0,34725.901489361706,13.229341772154534,2.355835475239137,7.0,0.0,616.9096714285714,,48.258335505376316,33.278628162488715,49.60581623578955
잠실2동,2.18,27269.5316,2912.3381,4181.710999999999,16857.428,3318.0545,560.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,12508.959449541282,12.167625570803718,2.0535739601775926,3.0,0.0,1106.0181666666667,,27.76523629706012,15.75804977219626,27.714312815814715
잠실3동,1.49,32032.2261,3003.7179,5875.8381,17596.6742,5555.9959,693.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,21498.13832214765,17.345019614481306,2.163446267632333,3.0,0.0,1851.9986333333334,,53.166594163535414,23.56997601445171,51.63614430350954
잠실4동,1.56,25362.6436,1897.2658,4125.714,15043.5804,4296.0834,445.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,16258.10487179487,16.938626224278924,1.7545489619228811,4.0,0.0,1074.02085,,41.920349140995214,15.590906976511064,40.00047082911358
잠실6동,2.79,20046.8914,1412.3731,4821.8225,11003.6141,2809.0817,353.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,7185.265734767026,14.012555083727346,1.7608715134756505,6.0,0.0,468.18028333333336,,23.86444386298074,8.6269980677483,22.67022542019976
잠실7동,0.6,9657.0309,537.8591,1847.2263,5219.2678,2052.6777,218.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,16095.0515,21.255784736072453,2.2574226204453796,2.0,0.0,1026.33885,,33.64351718762029,13.111086612572967,32.220896184576276
명일1동,0.61,21344.7381,1675.0029,3549.6745,11635.7047,4484.356,800.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,12.0,34991.37393442623,21.009187271311614,3.7479963270198193,9.0,3.0,498.26177777777775,266.6666666666667,59.22253338605814,37.07789660858213,60.03013492039251
명일2동,0.97,13112.32,1562.313,2092.5365,6883.8196,2573.6509,419.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,13517.855670103092,19.627731019377197,3.1954680788754395,8.0,0.0,321.7063625,,33.23770733701847,16.777636452749494,32.714746847079965
고덕1동,1.51,19295.6377,2306.1484,2541.4536,11536.03,2912.0057,685.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,12778.568013245032,15.09152351051865,3.5500251955912296,7.0,0.0,416.0008142857143,,29.142198879830584,21.2539413390704,30.183098206712994
고덕2동,2.5,17447.6044,1295.8281000000002,2687.4119,10529.3635,2935.0009,853.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,6979.04176,16.82179875651009,4.8889233183209955,5.0,0.0,587.00018,,28.04620192540608,23.34579820377744,29.71216081542366
암사1동,1.02,28866.1198,1442.5762,5850.2019,16051.3635,5521.9782,1644.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,13.0,28300.117450980393,19.12961713683458,5.695258009703126,13.0,0.0,424.7675538461538,,59.21364984090171,50.486052118937394,63.120466642629324
암사2동,1.18,13365.6784,610.2852,3003.1353,7563.612499999999,2188.6454,503.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,11326.846101694917,16.375116432548605,3.763370514735713,4.0,0.0,547.16135,,25.512922613982806,18.027033277565852,26.27750349525295
암사3동,2.51,14257.5955,995.0522,2338.5666,8257.373300000001,2666.6034,563.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,13.0,5680.316932270916,18.703037268801744,3.948772428001622,7.0,6.0,380.94334285714285,93.83333333333333,28.0218243386599,15.922706060404716,27.97576780544358
천호1동,0.71,28186.4532,1410.7295,5723.8903,15086.998799999998,5964.8346,1380.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,39699.22985915493,21.16206163888687,4.895968961430025,7.0,0.0,852.1192285714286,,71.17503192324095,51.55518820098084,73.78220810877818
천호2동,1.57,41781.8744,1756.1613,10095.757,22221.9511,7708.005,1658.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,26612.658853503184,18.44820298440225,3.968227906979683,8.0,0.0,963.500625,,70.63233985933476,45.75532949997797,71.9695832517402
천호3동,0.79,28510.2013,1120.5252,8194.4218,14415.501200000002,4779.7531,1221.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,12.0,36088.86240506329,16.765062616376543,4.282677583198965,12.0,0.0,398.3127583333333,,56.31580927001817,45.49004994910899,59.442964905245184
성내1동,0.58,19795.3929,1160.0887,4091.6859,10610.1335,3933.4848,624.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,34129.98775862069,19.870708401044165,3.152248622455986,5.0,0.0,786.69696,,53.93696482445947,32.4709909175556,54.36355574577884
성내2동,0.67,23687.1126,1001.6845,6237.885899999999,12152.473000000002,4295.0692,1027.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,35353.89940298507,18.132514808917655,4.335690961337348,5.0,0.0,859.01384,,54.66319099011648,42.15215469248701,57.23279075014162
성내3동,0.71,27427.3808,1687.4383,6401.3065,14465.7331,4872.9029,890.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,38630.1138028169,17.766563039807288,3.244932523779303,5.0,0.0,974.58058,,59.63936043177549,39.55956860841737,60.96647499342386
길동,1.61,57135.5043,2632.1798,13332.853199999998,29790.6363,11379.835,2050.0,5.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,1.0,1.0,21.0,35487.89086956521,19.91727410026553,3.5879616800721927,19.0,2.0,598.9386842105263,1025.0,100.0,56.40267781289389,100.0
둔촌1동,0.92,27873.2646,1599.6114,4279.771699999999,16466.6535,5527.228,190.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30297.026739130433,19.829855165225247,0.6816567873430944,1.0,0.0,5527.228,,61.303536543672394,17.794609884669523,57.38648793065959
둔촌2동,1.56,22486.4533,1366.9057,4575.8278,12055.1786,4488.5412,925.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,14414.393141025641,19.96109008440206,4.113587801772189,14.0,0.0,320.6100857142857,,45.81035776898009,27.254203689862862,46.08238197539549
강일동,2.26,43927.3894,3436.0062,7335.8456,24932.0899,8223.4477,1766.0,4.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,26.0,19436.897964601772,18.720547276592768,4.020270778941396,22.0,4.0,373.7930772727273,441.5,69.87888150740687,43.157281954262224,70.71325063498526
